date,basedate,tmax
1978-01-09,65021,48
1978-01-10,65022,14
1978-01-11,65023,28
1978-01-12,65024,32
1978-01-13,65025,33
1978-01-14,65026,32
1978-01-15,65027,30
1978-01-16,65028,25
1978-01-17,65029,26
1978-01-18,65030,35
1978-01-19,65031,32
1978-01-20,65032,29
1978-01-21,65033,32
1978-01-22,65034,31
1978-01-23,65035,32
1978-01-24,65036,36
1978-01-25,65037,36
1978-01-26,65038,44
1978-01-27,65039,25
1978-01-28,65040,22
1978-01-29,65041,24
1978-01-30,65042,26
1978-01-31,65043,27
1978-02-01,65044,27
1978-02-02,65045,31
1978-02-03,65046,31
1978-02-04,65047,25
1978-02-05,65048,25
1978-02-06,65049,22
1978-02-07,65050,23
1978-02-08,65051,32
1978-02-09,65052,32
1978-02-10,65053,33
1978-02-11,65054,33
1978-02-12,65055,38
1978-02-13,65056,37
1978-02-14,65057,35
1978-02-15,65058,35
1978-02-16,65059,34
1978-02-17,65060,42
1978-02-18,65061,40
1978-02-19,65062,32
1978-02-20,65063,32
1978-02-21,65064,34
1978-02-22,65065,32
1978-02-23,65066,35
1978-02-24,65067,37
1978-02-25,65068,47
1978-02-26,65069,43
1978-02-27,65070,33
1978-02-28,65071,32
1978-03-01,65072,36
1978-03-02,65073,32
1978-03-03,65074,31
1978-03-04,65075,31
1978-03-05,65076,33
1978-03-06,65077,37
1978-03-07,65078,36
1978-03-08,65079,32
1978-03-09,65080,36
1978-03-10,65081,48
1978-03-11,65082,54
1978-03-12,65083,53
1978-03-13,65084,51
1978-03-14,65085,63
1978-03-15,65086,59
1978-03-16,65087,46
1978-03-17,65088,39
1978-03-18,65089,42
1978-03-19,65090,65
1978-03-20,65091,58
1978-03-21,65092,74
1978-03-22,65093,71
1978-03-23,65094,70
1978-03-24,65095,63
1978-03-25,65096,49
1978-03-26,65097,35
1978-03-27,65098,53
1978-03-28,65099,65
1978-03-29,65100,65
1978-03-30,65101,60
1978-03-31,65102,58
1978-04-01,65103,84
1978-04-02,65104,80
1978-04-03,65105,55
1978-04-04,65106,63
1978-04-05,65107,63
1978-04-06,65108,60
1978-04-07,65109,72
1978-04-08,65110,71
1978-04-09,65111,64
1978-04-10,65112,69
1978-04-11,65113,81
1978-04-12,65114,73
1978-04-13,65115,74
1978-04-14,65116,70
1978-04-15,65117,60
1978-04-16,65118,57
1978-04-17,65119,66
1978-04-18,65120,64
1978-04-19,65121,50
1978-04-20,65122,54
1978-04-21,65123,50
1978-04-22,65124,57
1978-04-23,65125,63
1978-04-24,65126,67
1978-04-25,65127,64
1978-04-26,65128,53
1978-04-27,65129,65
1978-04-28,65130,70
1978-04-29,65131,75
1978-04-30,65132,70
1978-05-01,65133,65
1978-05-02,65134,64
1978-05-03,65135,69
1978-05-04,65136,67
1978-05-05,65137,54
1978-05-06,65138,60
1978-05-07,65139,63
1978-05-08,65140,61
1978-05-09,65141,77
1978-05-10,65142,75
1978-05-11,65143,75
1978-05-12,65144,76
1978-05-13,65145,72
1978-05-14,65146,62
1978-05-15,65147,61
1978-05-16,65148,58
1978-05-17,65149,62
1978-05-18,65150,74
1978-05-19,65151,80
1978-05-20,65152,86
1978-05-21,65153,85
1978-05-22,65154,75
1978-05-23,65155,75
1978-05-24,65156,74
1978-05-25,65157,85
1978-05-26,65158,87
1978-05-27,65159,83
1978-05-28,65160,78
1978-05-29,65161,81
1978-05-30,65162,84
1978-05-31,65163,85
1978-06-01,65164,88
1978-06-02,65165,89
1978-06-03,65166,85
1978-06-04,65167,75
1978-06-05,65168,83
1978-06-06,65169,80
1978-06-07,65170,79
1978-06-08,65171,78
1978-06-09,65172,77
1978-06-10,65173,82
1978-06-11,65174,86
1978-06-12,65175,88
1978-06-13,65176,71
1978-06-14,65177,69
1978-06-15,65178,74
1978-06-16,65179,80
1978-06-17,65180,83
1978-06-18,65181,91
1978-06-19,65182,90
1978-06-20,65183,84
1978-06-21,65184,86
1978-06-22,65185,82
1978-06-23,65186,81
1978-06-24,65187,80
1978-06-25,65188,83
1978-06-26,65189,85
1978-06-27,65190,95
1978-06-28,65191,94
1978-06-29,65192,88
1978-06-30,65193,87
1978-07-01,65194,83
1978-07-02,65195,75
1978-07-03,65196,63
1978-07-04,65197,69
1978-07-05,65198,78
1978-07-06,65199,82
1978-07-07,65200,85
1978-07-08,65201,88
1978-07-09,65202,88
1978-07-10,65203,88
1978-07-11,65204,80
1978-07-12,65205,77
1978-07-13,65206,81
1978-07-14,65207,84
1978-07-15,65208,84
1978-07-16,65209,81
1978-07-17,65210,82
1978-07-18,65211,85
1978-07-19,65212,88
1978-07-20,65213,89
1978-07-21,65214,91
1978-07-22,65215,93
1978-07-23,65216,95
1978-07-24,65217,92
1978-07-25,65218,80
1978-07-26,65219,84
1978-07-27,65220,90
1978-07-28,65221,84
1978-07-29,65222,85
1978-07-30,65223,83
1978-07-31,65224,82
1978-08-01,65225,82
1978-08-02,65226,82
1978-08-03,65227,88
1978-08-04,65228,83
1978-08-05,65229,83
1978-08-06,65230,85
1978-08-07,65231,85
1978-08-08,65232,86
1978-08-09,65233,86
1978-08-10,65234,83
1978-08-11,65235,86
1978-08-12,65236,81
1978-08-13,65237,85
1978-08-14,65238,85
1978-08-15,65239,88
1978-08-16,65240,90
1978-08-17,65241,88
1978-08-18,65242,86
1978-08-19,65243,91
1978-08-20,65244,88
1978-08-21,65245,80
1978-08-22,65246,84
1978-08-23,65247,86
1978-08-24,65248,89
1978-08-25,65249,88
1978-08-26,65250,83
1978-08-27,65251,82
1978-08-28,65252,87
1978-08-29,65253,88
1978-08-30,65254,85
1978-08-31,65255,80
1978-09-01,65256,79
1978-09-02,65257,79
1978-09-03,65258,83
1978-09-04,65259,80
1978-09-05,65260,84
1978-09-06,65261,86
1978-09-07,65262,87
1978-09-08,65263,89
1978-09-09,65264,85
1978-09-10,65265,80
1978-09-11,65266,85
1978-09-12,65267,88
1978-09-13,65268,84
1978-09-14,65269,65
1978-09-15,65270,82
1978-09-16,65271,84
1978-09-17,65272,84
1978-09-18,65273,88
1978-09-19,65274,87
1978-09-20,65275,83
1978-09-21,65276,88
1978-09-22,65277,84
1978-09-23,65278,68
1978-09-24,65279,67
1978-09-25,65280,74
1978-09-26,65281,70
1978-09-27,65282,74
1978-09-28,65283,69
1978-09-29,65284,65
1978-09-30,65285,69
1978-10-01,65286,70
1978-10-02,65287,66
1978-10-03,65288,69
1978-10-04,65289,70
1978-10-05,65290,67
1978-10-06,65291,63
1978-10-07,65292,58
1978-10-08,65293,54
1978-10-09,65294,60
1978-10-10,65295,68
1978-10-11,65296,69
1978-10-12,65297,78
1978-10-13,65298,80
1978-10-14,65299,65
1978-10-15,65300,55
1978-10-16,65301,50
1978-10-17,65302,50
1978-10-18,65303,62
1978-10-19,65304,66
1978-10-20,65305,63
1978-10-21,65306,70
1978-10-22,65307,79
1978-10-23,65308,79
1978-10-24,65309,73
1978-10-25,65310,67
1978-10-26,65311,72
1978-10-27,65312,68
1978-10-28,65313,64
1978-10-29,65314,61
1978-10-30,65315,57
1978-10-31,65316,61
1978-11-01,65317,64
1978-11-02,65318,66
1978-11-03,65319,65
1978-11-04,65320,63
1978-11-05,65321,65
1978-11-06,65322,72
1978-11-07,65323,64
1978-11-08,65324,56
1978-11-09,65325,60
1978-11-10,65326,63
1978-11-11,65327,65
1978-11-12,65328,60
1978-11-13,65329,54
1978-11-14,65330,71
1978-11-15,65331,67
1978-11-16,65332,65
1978-11-17,65333,57
1978-11-18,65334,58
1978-11-19,65335,54
1978-11-20,65336,49
1978-11-21,65337,51
1978-11-22,65338,49
1978-11-23,65339,45
1978-11-24,65340,53
1978-11-25,65341,42
1978-11-26,65342,41
1978-11-27,65343,39
1978-11-28,65344,48
1978-11-29,65345,43
1978-11-30,65346,50
1978-12-01,65347,47
1978-12-02,65348,58
1978-12-03,65349,48
1978-12-04,65350,70
1978-12-05,65351,55
1978-12-06,65352,58
1978-12-07,65353,51
1978-12-08,65354,65
1978-12-09,65355,63
1978-12-10,65356,36
1978-12-11,65357,45
1978-12-12,65358,44
1978-12-13,65359,56
1978-12-14,65360,50
1978-12-15,65361,57
1978-12-16,65362,55
1978-12-17,65363,50
1978-12-18,65364,48
1978-12-19,65365,45
1978-12-20,65366,38
1978-12-21,65367,52
1978-12-22,65368,43
1978-12-23,65369,47
1978-12-24,65370,42
1978-12-25,65371,40
1978-12-26,65372,46
1978-12-27,65373,44
1978-12-28,65374,30
1978-12-29,65375,33
1978-12-30,65376,41
1978-12-31,65377,41
1979-01-01,65378,58
1979-01-02,65379,60
1979-01-03,65380,35
1979-01-04,65381,32
1979-01-05,65382,31
1979-01-06,65383,33
1979-01-07,65384,36
1979-01-08,65385,37
1979-01-09,65386,30
1979-01-10,65387,33
1979-01-11,65388,31
1979-01-12,65389,21
1979-01-13,65390,32
1979-01-14,65391,47
1979-01-15,65392,31
1979-01-16,65393,42
1979-01-17,65394,43
1979-01-18,65395,38
1979-01-19,65396,25
1979-01-20,65397,31
1979-01-21,65398,38
1979-01-22,65399,38
1979-01-23,65400,36
1979-01-24,65401,44
1979-01-25,65402,41
1979-01-26,65403,35
1979-01-27,65404,41
1979-01-28,65405,39
1979-01-29,65406,37
1979-01-30,65407,34
1979-01-31,65408,32
1979-02-01,65409,29
1979-02-02,65410,29
1979-02-03,65411,33
1979-02-04,65412,40
1979-02-05,65413,36
1979-02-06,65414,30
1979-02-07,65415,29
1979-02-08,65416,31
1979-02-09,65417,30
1979-02-10,65418,21
1979-02-11,65419,19
1979-02-12,65420,20
1979-02-13,65421,25
1979-02-14,65422,21
1979-02-15,65423,21
1979-02-16,65424,29
1979-02-17,65425,24
1979-02-18,65426,14
1979-02-19,65427,33
1979-02-20,65428,38
1979-02-21,65429,50
1979-02-22,65430,52
1979-02-23,65431,45
1979-02-24,65432,42
1979-02-25,65433,42
1979-02-26,65434,38
1979-02-27,65435,39
1979-02-28,65436,50
1979-03-01,65437,55
1979-03-02,65438,55
1979-03-03,65439,51
1979-03-04,65440,58
1979-03-05,65441,60
1979-03-06,65442,59
1979-03-07,65443,55
1979-03-08,65444,56
1979-03-09,65445,62
1979-03-10,65446,58
1979-03-11,65447,49
1979-03-12,65448,49
1979-03-13,65449,64
1979-03-14,65450,62
1979-03-15,65451,44
1979-03-16,65452,52
1979-03-17,65453,65
1979-03-18,65454,65
1979-03-19,65455,60
1979-03-20,65456,66
1979-03-21,65457,66
1979-03-22,65458,70
1979-03-23,65459,68
1979-03-24,65460,64
1979-03-25,65461,52
1979-03-26,65462,43
1979-03-27,65463,48
1979-03-28,65464,54
1979-03-29,65465,80
1979-03-30,65466,82
1979-03-31,65467,79
1979-04-01,65468,71
1979-04-02,65469,63
1979-04-03,65470,57
1979-04-04,65471,49
1979-04-05,65472,54
1979-04-06,65473,52
1979-04-07,65474,50
1979-04-08,65475,55
1979-04-09,65476,55
1979-04-10,65477,57
1979-04-11,65478,67
1979-04-12,65479,71
1979-04-13,65480,56
1979-04-14,65481,65
1979-04-15,65482,55
1979-04-16,65483,51
1979-04-17,65484,58
1979-04-18,65485,64
1979-04-19,65486,66
1979-04-20,65487,71
1979-04-21,65488,75
1979-04-22,65489,77
1979-04-23,65490,70
1979-04-24,65491,69
1979-04-25,65492,79
1979-04-26,65493,64
1979-04-27,65494,65
1979-04-28,65495,68
1979-04-29,65496,59
1979-04-30,65497,72
1979-05-02,65499,68
1979-05-03,65500,72
1979-05-04,65501,70
1979-05-05,65502,58
1979-05-06,65503,64
1979-05-07,65504,74
1979-05-08,65505,81
1979-05-09,65506,85
1979-05-10,65507,86
1979-05-11,65508,88
1979-05-12,65509,88
1979-05-13,65510,80
1979-05-14,65511,72
1979-05-15,65512,70
1979-05-16,65513,68
1979-05-17,65514,69
1979-05-18,65515,69
1979-05-19,65516,73
1979-05-20,65517,73
1979-05-21,65518,74
1979-05-22,65519,69
1979-05-23,65520,74
1979-05-24,65521,75
1979-05-25,65522,73
1979-05-26,65523,62
1979-05-27,65524,59
1979-05-28,65525,71
1979-05-29,65526,69
1979-05-30,65527,73
1979-05-31,65528,81
1979-06-01,65529,72
1979-06-02,65530,80
1979-06-03,65531,84
1979-06-04,65532,68
1979-06-05,65533,77
1979-06-06,65534,82
1979-06-07,65535,81
1979-06-08,65536,84
1979-06-09,65537,85
1979-06-10,65538,75
1979-06-11,65539,75
1979-06-12,65540,68
1979-06-13,65541,71
1979-06-14,65542,73
1979-06-15,65543,78
1979-06-16,65544,84
1979-06-17,65545,75
1979-06-18,65546,71
1979-06-19,65547,78
1979-06-20,65548,77
1979-06-21,65549,78
1979-06-22,65550,70
1979-06-23,65551,86
1979-06-24,65552,84
1979-06-25,65553,80
1979-06-26,65554,73
1979-06-27,65555,75
1979-06-28,65556,77
1979-06-29,65557,83
1979-06-30,65558,85
1979-07-01,65559,80
1979-07-02,65560,71
1979-07-03,65561,76
1979-07-04,65562,80
1979-07-05,65563,66
1979-07-06,65564,71
1979-07-07,65565,77
1979-07-08,65566,80
1979-07-09,65567,81
1979-07-10,65568,82
1979-07-11,65569,73
1979-07-12,65570,80
1979-07-13,65571,87
1979-07-14,65572,90
1979-07-15,65573,82
1979-07-16,65574,88
1979-07-17,65575,87
1979-07-18,65576,88
1979-07-19,65577,81
1979-07-20,65578,84
1979-07-21,65579,80
1979-07-22,65580,82
1979-07-23,65581,85
1979-07-24,65582,85
1979-07-25,65583,85
1979-07-26,65584,87
1979-07-27,65585,86
1979-07-28,65586,89
1979-07-29,65587,76
1979-07-30,65588,78
1979-07-31,65589,78
1979-08-01,65590,89
1979-08-02,65591,91
1979-08-03,65592,93
1979-08-04,65593,86
1979-08-05,65594,86
1979-08-06,65595,89
1979-08-07,65596,89
1979-08-08,65597,88
1979-08-09,65598,91
1979-08-10,65599,90
1979-08-11,65600,94
1979-08-12,65601,87
1979-08-14,65603,84
1979-08-15,65604,82
1979-08-16,65605,70
1979-08-17,65606,73
1979-08-18,65607,72
1979-08-20,65609,85
1979-08-21,65610,82
1979-08-22,65611,73
1979-08-23,65612,77
1979-08-24,65613,79
1979-08-25,65614,85
1979-08-26,65615,87
1979-08-27,65616,85
1979-08-28,65617,86
1979-08-29,65618,85
1979-08-30,65619,84
1979-08-31,65620,87
1979-09-01,65621,87
1979-09-02,65622,82
1979-09-03,65623,86
1979-09-04,65624,86
1979-09-05,65625,86
1979-09-06,65626,74
1979-09-07,65627,78
1979-09-08,65628,80
1979-09-09,65629,75
1979-09-10,65630,71
1979-09-11,65631,75
1979-09-12,65632,78
1979-09-13,65633,82
1979-09-14,65634,77
1979-09-15,65635,84
1979-09-16,65636,72
1979-09-17,65637,72
1979-09-18,65638,76
1979-09-19,65639,80
1979-09-20,65640,72
1979-09-21,65641,69
1979-09-22,65642,64
1979-09-23,65643,69
1979-09-24,65644,69
1979-09-25,65645,65
1979-09-26,65646,68
1979-09-27,65647,77
1979-09-28,65648,72
1979-09-29,65649,68
1979-09-30,65650,80
1979-10-01,65651,68
1979-10-02,65652,68
1979-10-03,65653,74
1979-10-04,65654,71
1979-10-05,65655,70
1979-10-06,65656,55
1979-10-07,65657,64
1979-10-08,65658,65
1979-10-09,65659,68
1979-10-10,65660,69
1979-10-11,65661,43
1979-10-12,65662,55
1979-10-13,65663,57
1979-10-14,65664,52
1979-10-15,65665,54
1979-10-16,65666,65
1979-10-17,65667,62
1979-10-18,65668,68
1979-10-19,65669,73
1979-10-20,65670,78
1979-10-21,65671,82
1979-10-22,65672,84
1979-10-23,65673,83
1979-10-24,65674,64
1979-10-25,65675,48
1979-10-26,65676,55
1979-10-27,65677,47
1979-10-28,65678,53
1979-10-29,65679,62
1979-10-30,65680,68
1979-10-31,65681,61
1979-11-01,65682,59
1979-11-02,65683,64
1979-11-03,65684,55
1979-11-04,65685,54
1979-11-05,65686,57
1979-11-06,65687,55
1979-11-07,65688,62
1979-11-08,65689,54
1979-11-09,65690,51
1979-11-10,65691,60
1979-11-11,65692,60
1979-11-12,65693,48
1979-11-14,65695,45
1979-11-15,65696,45
1979-11-16,65697,45
1979-11-17,65698,53
1979-11-18,65699,68
1979-11-19,65700,72
1979-11-20,65701,68
1979-11-21,65702,74
1979-11-22,65703,67
1979-11-23,65704,71
1979-11-24,65705,72
1979-11-25,65706,59
1979-11-26,65707,70
1979-11-27,65708,72
1979-11-29,65710,60
1979-11-30,65711,36
1979-12-01,65712,40
1979-12-02,65713,43
1979-12-03,65714,37
1979-12-04,65715,43
1979-12-05,65716,52
1979-12-06,65717,59
1979-12-07,65718,57
1979-12-08,65719,55
1979-12-09,65720,44
1979-12-10,65721,46
1979-12-11,65722,59
1979-12-12,65723,69
1979-12-13,65724,72
1979-12-14,65725,59
1979-12-15,65726,42
1979-12-16,65727,50
1979-12-17,65728,40
1979-12-18,65729,30
1979-12-19,65730,34
1979-12-20,65731,36
1979-12-21,65732,28
1979-12-22,65733,38
1979-12-23,65734,45
1979-12-24,65735,57
1979-12-25,65736,58
1979-12-26,65737,52
1979-12-27,65738,43
1979-12-28,65739,43
1979-12-29,65740,48
1979-12-30,65741,58
1979-12-31,65742,50
1980-01-01,65743,48
1980-01-02,65744,43
1980-01-03,65745,37
1980-01-04,65746,41
1980-01-05,65747,31
1980-01-06,65748,30
1980-01-07,65749,39
1980-01-08,65750,43
1980-01-09,65751,40
1980-01-10,65752,33
1980-01-11,65753,36
1980-01-12,65754,50
1980-01-13,65755,37
1980-01-14,65756,33
1980-01-15,65757,40
1980-01-16,65758,45
1980-01-17,65759,52
1980-01-18,65760,44
1980-01-19,65761,42
1980-01-20,65762,44
1980-01-21,65763,45
1980-01-22,65764,45
1980-01-23,65765,44
1980-01-24,65766,40
1980-01-25,65767,28
1980-01-26,65768,41
1980-01-27,65769,39
1980-01-28,65770,35
1980-01-29,65771,37
1980-01-30,65772,35
1980-01-31,65773,28
1980-02-01,65774,28
1980-02-02,65775,25
1980-02-03,65776,26
1980-02-04,65777,28
1980-02-05,65778,31
1980-02-06,65779,36
1980-02-07,65780,28
1980-02-08,65781,37
1980-02-09,65782,38
1980-02-10,65783,32
1980-02-11,65784,34
1980-02-12,65785,40
1980-02-13,65786,34
1980-02-14,65787,41
1980-02-15,65788,53
1980-02-16,65789,45
1980-02-17,65790,40
1980-02-18,65791,29
1980-02-19,65792,42
1980-02-20,65793,52
1980-02-21,65794,59
1980-02-22,65795,56
1980-02-23,65796,57
1980-02-24,65797,55
1980-02-25,65798,54
1980-02-26,65799,46
1980-02-27,65800,32
1980-02-28,65801,38
1980-02-29,65802,31
1980-03-01,65803,26
1980-03-02,65804,26
1980-03-03,65805,26
1980-03-04,65806,38
1980-03-05,65807,52
1980-03-06,65808,59
1980-03-07,65809,48
1980-03-08,65810,66
1980-03-09,65811,76
1980-03-10,65812,52
1980-03-11,65813,63
1980-03-12,65814,41
1980-03-13,65815,37
1980-03-14,65816,40
1980-03-15,65817,46
1980-03-16,65818,50
1980-03-17,65819,58
1980-03-18,65820,59
1980-03-19,65821,50
1980-03-20,65822,56
1980-03-21,65823,61
1980-03-22,65824,60
1980-03-23,65825,42
1980-03-24,65826,56
1980-03-25,65827,50
1980-03-26,65828,52
1980-03-27,65829,55
1980-03-28,65830,56
1980-03-29,65831,55
1980-03-30,65832,60
1980-03-31,65833,57
1980-04-01,65834,50
1980-04-02,65835,55
1980-04-03,65836,70
1980-04-04,65837,65
1980-04-05,65838,71
1980-04-06,65839,60
1980-04-07,65840,67
1980-04-08,65841,68
1980-04-09,65842,65
1980-04-10,65843,74
1980-04-11,65844,65
1980-04-12,65845,72
1980-04-13,65846,68
1980-04-14,65847,62
1980-04-15,65848,68
1980-04-16,65849,53
1980-04-17,65850,50
1980-04-18,65851,60
1980-04-19,65852,70
1980-04-20,65853,73
1980-04-21,65854,80
1980-04-22,65855,73
1980-04-23,65856,77
1980-04-24,65857,75
1980-04-25,65858,65
1980-04-26,65859,65
1980-04-27,65860,48
1980-04-28,65861,52
1980-04-29,65862,55
1980-04-30,65863,65
1980-05-01,65864,61
1980-05-02,65865,71
1980-05-03,65866,75
1980-05-04,65867,78
1980-05-05,65868,82
1980-05-06,65869,87
1980-05-07,65870,85
1980-05-08,65871,81
1980-05-09,65872,65
1980-05-10,65873,62
1980-05-11,65874,74
1980-05-12,65875,78
1980-05-13,65876,85
1980-05-14,65877,87
1980-05-15,65878,70
1980-05-16,65879,69
1980-05-17,65880,72
1980-05-18,65881,65
1980-05-19,65882,74
1980-05-20,65883,79
1980-05-21,65884,65
1980-05-22,65885,70
1980-05-23,65886,82
1980-05-24,65887,81
1980-05-25,65888,81
1980-05-26,65889,81
1980-05-27,65890,75
1980-05-28,65891,76
1980-05-29,65892,82
1980-05-30,65893,84
1980-05-31,65894,81
1980-06-01,65895,83
1980-06-02,65896,88
1980-06-03,65897,85
1980-06-04,65898,74
1980-06-05,65899,77
1980-06-06,65900,77
1980-06-07,65901,86
1980-06-08,65902,90
1980-06-09,65903,79
1980-06-10,65904,75
1980-06-11,65905,69
1980-06-12,65906,71
1980-06-13,65907,72
1980-06-14,65908,77
1980-06-15,65909,86
1980-06-16,65910,88
1980-06-17,65911,67
1980-06-18,65912,73
1980-06-19,65913,76
1980-06-20,65914,78
1980-06-21,65915,74
1980-06-22,65916,80
1980-06-23,65917,85
1980-06-24,65918,87
1980-06-25,65919,85
1980-06-26,65920,84
1980-06-27,65921,85
1980-06-28,65922,93
1980-06-29,65923,97
1980-06-30,65924,92
1980-07-01,65925,76
1980-07-02,65926,82
1980-07-03,65927,93
1980-07-04,65928,81
1980-07-05,65929,87
1980-07-06,65930,90
1980-07-07,65931,82
1980-07-08,65932,85
1980-07-09,65933,74
1980-07-10,65934,85
1980-07-11,65935,85
1980-07-12,65936,90
1980-07-13,65937,90
1980-07-14,65938,84
1980-07-15,65939,89
1980-07-16,65940,93
1980-07-17,65941,100
1980-07-18,65942,94
1980-07-19,65943,90
1980-07-20,65944,96
1980-07-21,65945,101
1980-07-22,65946,98
1980-07-23,65947,92
1980-07-24,65948,82
1980-07-25,65949,84
1980-07-26,65950,88
1980-07-27,65951,89
1980-07-28,65952,86
1980-07-29,65953,81
1980-07-30,65954,84
1980-07-31,65955,88
1980-08-01,65956,90
1980-08-02,65957,94
1980-08-03,65958,91
1980-08-04,65959,94
1980-08-05,65960,91
1980-08-06,65961,91
1980-08-07,65962,89
1980-08-08,65963,92
1980-08-09,65964,96
1980-08-10,65965,94
1980-08-11,65966,92
1980-08-12,65967,95
1980-08-13,65968,88
1980-08-14,65969,86
1980-08-15,65970,93
1980-08-16,65971,84
1980-08-17,65972,80
1980-08-18,65973,78
1980-08-19,65974,76
1980-08-20,65975,84
1980-08-21,65976,80
1980-08-22,65977,72
1980-08-23,65978,77
1980-08-24,65979,81
1980-08-25,65980,85
1980-08-26,65981,88
1980-08-27,65982,90
1980-08-28,65983,91
1980-08-29,65984,91
1980-08-30,65985,92
1980-08-31,65986,90
1980-11-01,66048,67
1980-11-02,66049,63
1980-11-03,66050,53
1980-11-04,66051,61
1980-11-05,66052,60
1980-11-06,66053,55
1980-11-07,66054,57
1980-11-08,66055,68
1980-11-09,66056,68
1980-11-10,66057,69
1980-11-11,66058,57
1980-11-12,66059,42
1980-11-13,66060,51
1980-11-14,66061,62
1980-11-15,66062,67
1980-11-16,66063,52
1980-11-17,66064,46
1980-11-18,66065,34
1980-11-19,66066,38
1980-11-20,66067,43
1980-11-21,66068,50
1980-11-22,66069,53
1980-11-23,66070,53
1980-11-24,66071,48
1980-11-25,66072,46
1980-11-26,66073,48
1980-11-27,66074,44
1980-11-28,66075,39
1980-11-29,66076,40
1980-11-30,66077,43
1980-12-01,66078,54
1980-12-02,66079,62
1980-12-03,66080,69
1980-12-04,66081,38
1980-12-05,66082,44
1980-12-06,66083,42
1980-12-07,66084,48
1980-12-08,66085,67
1980-12-09,66086,72
1980-12-10,66087,54
1980-12-11,66088,45
1980-12-12,66089,34
1980-12-13,66090,57
1980-12-14,66091,60
1980-12-15,66092,49
1980-12-16,66093,35
1980-12-17,66094,38
1980-12-18,66095,36
1980-12-19,66096,53
1980-12-20,66097,43
1980-12-21,66098,20
1980-12-22,66099,27
1980-12-23,66100,30
1980-12-24,66101,41
1980-12-25,66102,40
1980-12-26,66103,31
1980-12-27,66104,26
1980-12-28,66105,34
1980-12-29,66106,32
1980-12-30,66107,42
1980-12-31,66108,46
1981-01-01,66109,28
1981-01-02,66110,35
1981-01-03,66111,37
1981-01-04,66112,43
1981-01-05,66113,28
1981-01-06,66114,24
1981-01-07,66115,35
1981-01-08,66116,39
1981-01-09,66117,23
1981-01-10,66118,29
1981-01-11,66119,24
1981-01-12,66120,23
1981-01-13,66121,19
1981-01-14,66122,22
1981-01-15,66123,33
1981-01-16,66124,32
1981-01-17,66125,41
1981-01-18,66126,28
1981-01-19,66127,38
1981-01-20,66128,52
1981-01-21,66129,53
1981-01-22,66130,34
1981-01-23,66131,52
1981-01-24,66132,42
1981-01-25,66133,43
1981-01-26,66134,52
1981-01-27,66135,54
1981-01-28,66136,52
1981-01-29,66137,50
1981-01-30,66138,36
1981-01-31,66139,31
1981-02-01,66140,39
1981-02-02,66141,49
1981-02-03,66142,46
1981-02-04,66143,23
1981-02-05,66144,31
1981-02-06,66145,30
1981-02-07,66146,45
1981-02-08,66147,43
1981-02-09,66148,41
1981-02-10,66149,38
1981-02-11,66150,49
1981-02-12,66151,59
1981-02-13,66152,22
1981-02-14,66153,34
1981-02-15,66154,50
1981-02-16,66155,53
1981-02-17,66156,64
1981-02-18,66157,59
1981-02-19,66158,71
1981-02-20,66159,60
1981-02-21,66160,55
1981-02-22,66161,60
1981-02-23,66162,53
1981-02-24,66163,56
1981-02-25,66164,46
1981-02-26,66165,45
1981-02-27,66166,49
1981-02-28,66167,50
1981-03-01,66168,58
1981-03-02,66169,50
1981-03-03,66170,47
1981-03-04,66171,41
